country,IN,2011,Primary Only ,Government,2014,1988318
district,474,2011,Primary Only ,Government,2014,2006
district,474,2011,Primary With Upper Primary ,Government,2014,7479
district,474,2011,Primary With Upper Primary Sec/H.Sec ,Government,2014,84
district,474,2011,Upper Primary Only ,Government,2014,1167
district,474,2011,Upper Primary With Sec./H.Sec ,Government,2014,0
district,474,2011,Primary With Upper Primary Sec ,Government,2014,11
district,474,2011,Upper Primary With  Sec. ,Government,2014,5
district,474,2011,Primary Only ,Private,2014,598
district,474,2011,Primary With Upper Primary ,Private,2014,12891
district,474,2011,Primary With Upper Primary Sec/H.Sec ,Private,2014,2339
district,474,2011,Upper Primary Only ,Private,2014,203
district,474,2011,Upper Primary With Sec./H.Sec ,Private,2014,44
district,474,2011,Primary With Upper Primary Sec ,Private,2014,538
district,474,2011,Upper Primary With  Sec. ,Private,2014,20
district,522,2011,Primary Only ,Government,2014,8060
district,522,2011,Primary With Upper Primary ,Government,2014,3834
district,522,2011,Primary With Upper Primary Sec/H.Sec ,Government,2014,130
district,522,2011,Upper Primary Only ,Government,2014,0
district,522,2011,Upper Primary With Sec./H.Sec ,Government,2014,35
district,522,2011,Primary With Upper Primary Sec ,Government,2014,147
district,522,2011,Upper Primary With  Sec. ,Government,2014,28
district,522,2011,Primary Only ,Private,2014,1440
district,522,2011,Primary With Upper Primary ,Private,2014,1723
district,522,2011,Primary With Upper Primary Sec/H.Sec ,Private,2014,579
district,522,2011,Upper Primary Only ,Private,2014,0
district,522,2011,Upper Primary With Sec./H.Sec ,Private,2014,6984
district,522,2011,Primary With Upper Primary Sec ,Private,2014,515
district,522,2011,Upper Primary With  Sec. ,Private,2014,4524
district,283,2011,Primary Only ,Government,2014,1141
district,283,2011,Primary With Upper Primary ,Government,2014,15
district,283,2011,Primary With Upper Primary Sec/H.Sec ,Government,2014,0
district,283,2011,Upper Primary Only ,Government,2014,1635
district,283,2011,Upper Primary With Sec./H.Sec ,Government,2014,0
district,283,2011,Primary With Upper Primary Sec ,Government,2014,0
district,283,2011,Upper Primary With  Sec. ,Government,2014,0
district,283,2011,Primary Only ,Private,2014,223
district,283,2011,Primary With Upper Primary ,Private,2014,2234
district,283,2011,Primary With Upper Primary Sec/H.Sec ,Private,2014,0
district,283,2011,Upper Primary Only ,Private,2014,304
district,283,2011,Upper Primary With Sec./H.Sec ,Private,2014,0
district,283,2011,Primary With Upper Primary Sec ,Private,2014,0
district,283,2011,Upper Primary With  Sec. ,Private,2014,0
district,119,2011,Primary Only ,Government,2014,1391
district,119,2011,Primary With Upper Primary ,Government,2014,4274
district,119,2011,Primary With Upper Primary Sec/H.Sec ,Government,2014,3232
district,119,2011,Upper Primary Only ,Government,2014,29
district,119,2011,Upper Primary With Sec./H.Sec ,Government,2014,113
district,119,2011,Primary With Upper Primary Sec ,Government,2014,2729
district,119,2011,Upper Primary With  Sec. ,Government,2014,4
district,119,2011,Primary Only ,Private,2014,1186
district,119,2011,Primary With Upper Primary ,Private,2014,4933
district,119,2011,Primary With Upper Primary Sec/H.Sec ,Private,2014,3033
district,119,2011,Upper Primary Only ,Private,2014,0
district,119,2011,Upper Primary With Sec./H.Sec ,Private,2014,215
district,119,2011,Primary With Upper Primary Sec ,Private,2014,2340
district,119,2011,Upper Primary With  Sec. ,Private,2014,53
district,501,2011,Primary Only ,Government,2014,1607
district,501,2011,Primary With Upper Primary ,Government,2014,2726
district,501,2011,Primary With Upper Primary Sec/H.Sec ,Government,2014,0
district,501,2011,Upper Primary Only ,Government,2014,0
district,501,2011,Upper Primary With Sec./H.Sec ,Government,2014,138
district,501,2011,Primary With Upper Primary Sec ,Government,2014,38
district,501,2011,Upper Primary With  Sec. ,Government,2014,133
district,501,2011,Primary Only ,Private,2014,669
district,501,2011,Primary With Upper Primary ,Private,2014,1351
district,501,2011,Primary With Upper Primary Sec/H.Sec ,Private,2014,154
district,501,2011,Upper Primary Only ,Private,2014,0
district,501,2011,Upper Primary With Sec./H.Sec ,Private,2014,2667
district,501,2011,Primary With Upper Primary Sec ,Private,2014,384
district,501,2011,Upper Primary With  Sec. ,Private,2014,1315
district,598,2011,Primary Only ,Government,2014,917
district,598,2011,Primary With Upper Primary ,Government,2014,641
district,598,2011,Primary With Upper Primary Sec/H.Sec ,Government,2014,621
district,598,2011,Upper Primary Only ,Government,2014,26
district,598,2011,Upper Primary With Sec./H.Sec ,Government,2014,969
district,598,2011,Primary With Upper Primary Sec ,Government,2014,192
district,598,2011,Upper Primary With  Sec. ,Government,2014,59
district,598,2011,Primary Only ,Private,2014,1318
district,598,2011,Primary With Upper Primary ,Private,2014,1102
district,598,2011,Primary With Upper Primary Sec/H.Sec ,Private,2014,2337
district,598,2011,Upper Primary Only ,Private,2014,313
district,598,2011,Upper Primary With Sec./H.Sec ,Private,2014,2343
district,598,2011,Primary With Upper Primary Sec ,Private,2014,1236
district,598,2011,Upper Primary With  Sec. ,Private,2014,1007
district,143,2011,Primary Only ,Government,2014,6723
district,143,2011,Primary With Upper Primary ,Government,2014,17
district,143,2011,Primary With Upper Primary Sec/H.Sec ,Government,2014,87
district,143,2011,Upper Primary Only ,Government,2014,2779
district,143,2011,Upper Primary With Sec./H.Sec ,Government,2014,185
district,143,2011,Primary With Upper Primary Sec ,Government,2014,0
district,143,2011,Upper Primary With  Sec. ,Government,2014,0
district,143,2011,Primary Only ,Private,2014,4158
district,143,2011,Primary With Upper Primary ,Private,2014,1383
district,143,2011,Primary With Upper Primary Sec/H.Sec ,Private,2014,441
district,143,2011,Upper Primary Only ,Private,2014,1146
district,143,2011,Upper Primary With Sec./H.Sec ,Private,2014,2319
district,143,2011,Primary With Upper Primary Sec ,Private,2014,154
district,143,2011,Upper Primary With  Sec. ,Private,2014,1092
district,465,2011,Primary Only ,Government,2014,3290
district,465,2011,Primary With Upper Primary ,Government,2014,0
district,465,2011,Primary With Upper Primary Sec/H.Sec ,Government,2014,0
district,465,2011,Upper Primary Only ,Government,2014,1279
district,465,2011,Upper Primary With Sec./H.Sec ,Government,2014,26
district,465,2011,Primary With Upper Primary Sec ,Government,2014,0
district,465,2011,Upper Primary With  Sec. ,Government,2014,0
district,465,2011,Primary Only ,Private,2014,155
district,465,2011,Primary With Upper Primary ,Private,2014,313
district,465,2011,Primary With Upper Primary Sec/H.Sec ,Private,2014,88
district,465,2011,Upper Primary Only ,Private,2014,25
district,465,2011,Upper Primary With Sec./H.Sec ,Private,2014,0
district,465,2011,Primary With Upper Primary Sec ,Private,2014,43
district,465,2011,Upper Primary With  Sec. ,Private,2014,0
district,175,2011,Primary Only ,Government,2014,9989
district,175,2011,Primary With Upper Primary ,Government,2014,21
district,175,2011,Primary With Upper Primary Sec/H.Sec ,Government,2014,49
district,175,2011,Upper Primary Only ,Government,2014,3496
district,175,2011,Upper Primary With Sec./H.Sec ,Government,2014,219
district,175,2011,Primary With Upper Primary Sec ,Government,2014,0
district,175,2011,Upper Primary With  Sec. ,Government,2014,4
district,175,2011,Primary Only ,Private,2014,2948
district,175,2011,Primary With Upper Primary ,Private,2014,2666
district,175,2011,Primary With Upper Primary Sec/H.Sec ,Private,2014,1794
district,175,2011,Upper Primary Only ,Private,2014,1524
district,175,2011,Upper Primary With Sec./H.Sec ,Private,2014,2766
district,175,2011,Primary With Upper Primary Sec ,Private,2014,577
district,175,2011,Upper Primary With  Sec. ,Private,2014,798
district,64,2011,Primary Only ,Government,2014,2593
district,64,2011,Primary With Upper Primary ,Government,2014,5
district,64,2011,Primary With Upper Primary Sec/H.Sec ,Government,2014,55
district,64,2011,Upper Primary Only ,Government,2014,481
district,64,2011,Upper Primary With Sec./H.Sec ,Government,2014,1777
district,64,2011,Primary With Upper Primary Sec ,Government,2014,0
district,64,2011,Upper Primary With  Sec. ,Government,2014,552
district,64,2011,Primary Only ,Private,2014,846
district,64,2011,Primary With Upper Primary ,Private,2014,512
district,64,2011,Primary With Upper Primary Sec/H.Sec ,Private,2014,268
district,64,2011,Upper Primary Only ,Private,2014,132
district,64,2011,Upper Primary With Sec./H.Sec ,Private,2014,263
district,64,2011,Primary With Upper Primary Sec ,Private,2014,0
district,64,2011,Upper Primary With  Sec. ,Private,2014,77
district,104,2011,Primary Only ,Government,2014,2198
district,104,2011,Primary With Upper Primary ,Government,2014,6503
district,104,2011,Primary With Upper Primary Sec/H.Sec ,Government,2014,4691
district,104,2011,Upper Primary Only ,Government,2014,85
district,104,2011,Upper Primary With Sec./H.Sec ,Government,2014,405
district,104,2011,Primary With Upper Primary Sec ,Government,2014,2444
district,104,2011,Upper Primary With  Sec. ,Government,2014,65
district,104,2011,Primary Only ,Private,2014,931
district,104,2011,Primary With Upper Primary ,Private,2014,6449
district,104,2011,Primary With Upper Primary Sec/H.Sec ,Private,2014,5075
district,104,2011,Upper Primary Only ,Private,2014,6
district,104,2011,Upper Primary With Sec./H.Sec ,Private,2014,468
district,104,2011,Primary With Upper Primary Sec ,Private,2014,5083
district,104,2011,Upper Primary With  Sec. ,Private,2014,62
district,70,2011,Primary Only ,Government,2014,1345
district,70,2011,Primary With Upper Primary ,Government,2014,24
district,70,2011,Primary With Upper Primary Sec/H.Sec ,Government,2014,214
district,70,2011,Upper Primary Only ,Government,2014,514
district,70,2011,Upper Primary With Sec./H.Sec ,Government,2014,1749
district,70,2011,Primary With Upper Primary Sec ,Government,2014,0
district,70,2011,Upper Primary With  Sec. ,Government,2014,784
district,70,2011,Primary Only ,Private,2014,318
district,70,2011,Primary With Upper Primary ,Private,2014,639
district,70,2011,Primary With Upper Primary Sec/H.Sec ,Private,2014,2357
district,70,2011,Upper Primary Only ,Private,2014,5
district,70,2011,Upper Primary With Sec./H.Sec ,Private,2014,48
district,70,2011,Primary With Upper Primary Sec ,Private,2014,840
district,70,2011,Upper Primary With  Sec. ,Private,2014,25
district,178,2011,Primary Only ,Government,2014,5249
district,178,2011,Primary With Upper Primary ,Government,2014,0
district,178,2011,Primary With Upper Primary Sec/H.Sec ,Government,2014,57
district,178,2011,Upper Primary Only ,Government,2014,1905
district,178,2011,Upper Primary With Sec./H.Sec ,Government,2014,13
district,178,2011,Primary With Upper Primary Sec ,Government,2014,0
district,178,2011,Upper Primary With  Sec. ,Government,2014,0
district,178,2011,Primary Only ,Private,2014,2997
district,178,2011,Primary With Upper Primary ,Private,2014,458
district,178,2011,Primary With Upper Primary Sec/H.Sec ,Private,2014,123
district,178,2011,Upper Primary Only ,Private,2014,2296
district,178,2011,Upper Primary With Sec./H.Sec ,Private,2014,928
district,178,2011,Primary With Upper Primary Sec ,Private,2014,49
district,178,2011,Upper Primary With  Sec. ,Private,2014,198
district,503,2011,Primary Only ,Government,2014,2543
district,503,2011,Primary With Upper Primary ,Government,2014,4513
district,503,2011,Primary With Upper Primary Sec/H.Sec ,Government,2014,136
district,503,2011,Upper Primary Only ,Government,2014,0
district,503,2011,Upper Primary With Sec./H.Sec ,Government,2014,361
district,503,2011,Primary With Upper Primary Sec ,Government,2014,93
district,503,2011,Upper Primary With  Sec. ,Government,2014,273
district,503,2011,Primary Only ,Private,2014,1166
district,503,2011,Primary With Upper Primary ,Private,2014,1255
district,503,2011,Primary With Upper Primary Sec/H.Sec ,Private,2014,228
district,503,2011,Upper Primary Only ,Private,2014,0
district,503,2011,Upper Primary With Sec./H.Sec ,Private,2014,3855
district,503,2011,Primary With Upper Primary Sec ,Private,2014,733
district,503,2011,Upper Primary With  Sec. ,Private,2014,2273
district,480,2011,Primary Only ,Government,2014,116
district,480,2011,Primary With Upper Primary ,Government,2014,5477
district,480,2011,Primary With Upper Primary Sec/H.Sec ,Government,2014,0
district,480,2011,Upper Primary Only ,Government,2014,7
district,480,2011,Upper Primary With Sec./H.Sec ,Government,2014,10
district,480,2011,Primary With Upper Primary Sec ,Government,2014,0
district,480,2011,Upper Primary With  Sec. ,Government,2014,0
district,480,2011,Primary Only ,Private,2014,132
district,480,2011,Primary With Upper Primary ,Private,2014,1373
district,480,2011,Primary With Upper Primary Sec/H.Sec ,Private,2014,587
district,480,2011,Upper Primary Only ,Private,2014,47
district,480,2011,Upper Primary With Sec./H.Sec ,Private,2014,9
district,480,2011,Primary With Upper Primary Sec ,Private,2014,297
district,480,2011,Upper Primary With  Sec. ,Private,2014,0
district,49,2011,Primary Only ,Government,2014,3889
district,49,2011,Primary With Upper Primary ,Government,2014,2100
district,49,2011,Primary With Upper Primary Sec/H.Sec ,Government,2014,1809
district,49,2011,Upper Primary Only ,Government,2014,885
district,49,2011,Upper Primary With Sec./H.Sec ,Government,2014,2488
district,49,2011,Primary With Upper Primary Sec ,Government,2014,1974
district,49,2011,Upper Primary With  Sec. ,Government,2014,1322
district,49,2011,Primary Only ,Private,2014,218
district,49,2011,Primary With Upper Primary ,Private,2014,889
district,49,2011,Primary With Upper Primary Sec/H.Sec ,Private,2014,3265
district,49,2011,Upper Primary Only ,Private,2014,0
district,49,2011,Upper Primary With Sec./H.Sec ,Private,2014,280
district,49,2011,Primary With Upper Primary Sec ,Private,2014,1757
district,49,2011,Upper Primary With  Sec. ,Private,2014,22
district,482,2011,Primary Only ,Government,2014,1142
district,482,2011,Primary With Upper Primary ,Government,2014,5996
district,482,2011,Primary With Upper Primary Sec/H.Sec ,Government,2014,13
district,482,2011,Upper Primary Only ,Government,2014,18
district,482,2011,Upper Primary With Sec./H.Sec ,Government,2014,0
district,482,2011,Primary With Upper Primary Sec ,Government,2014,13
district,482,2011,Upper Primary With  Sec. ,Government,2014,11
district,482,2011,Primary Only ,Private,2014,454
district,482,2011,Primary With Upper Primary ,Private,2014,1438
district,482,2011,Primary With Upper Primary Sec/H.Sec ,Private,2014,710
district,482,2011,Upper Primary Only ,Private,2014,308
district,482,2011,Upper Primary With Sec./H.Sec ,Private,2014,104
district,482,2011,Primary With Upper Primary Sec ,Private,2014,186
district,482,2011,Upper Primary With  Sec. ,Private,2014,9
district,553,2011,Primary Only ,Government,2014,6042
district,553,2011,Primary With Upper Primary ,Government,2014,2852
district,553,2011,Primary With Upper Primary Sec/H.Sec ,Government,2014,100
district,553,2011,Upper Primary Only ,Government,2014,0
district,553,2011,Upper Primary With Sec./H.Sec ,Government,2014,268
district,553,2011,Primary With Upper Primary Sec ,Government,2014,169
district,553,2011,Upper Primary With  Sec. ,Government,2014,7227
district,553,2011,Primary Only ,Private,2014,2496
district,553,2011,Primary With Upper Primary ,Private,2014,2310
district,553,2011,Primary With Upper Primary Sec/H.Sec ,Private,2014,64
district,553,2011,Upper Primary Only ,Private,2014,0
district,553,2011,Upper Primary With Sec./H.Sec ,Private,2014,0
district,553,2011,Primary With Upper Primary Sec ,Private,2014,36
district,553,2011,Upper Primary With  Sec. ,Private,2014,2667
district,14,2011,Primary Only ,Government,2014,1510
district,14,2011,Primary With Upper Primary ,Government,2014,4157
district,14,2011,Primary With Upper Primary Sec/H.Sec ,Government,2014,63
district,14,2011,Upper Primary Only ,Government,2014,86
district,14,2011,Upper Primary With Sec./H.Sec ,Government,2014,96
district,14,2011,Primary With Upper Primary Sec ,Government,2014,826
district,14,2011,Upper Primary With  Sec. ,Government,2014,590
district,14,2011,Primary Only ,Private,2014,618
district,14,2011,Primary With Upper Primary ,Private,2014,1929
district,14,2011,Primary With Upper Primary Sec/H.Sec ,Private,2014,256
district,14,2011,Upper Primary Only ,Private,2014,0
district,14,2011,Upper Primary With Sec./H.Sec ,Private,2014,0
district,14,2011,Primary With Upper Primary Sec ,Private,2014,1564
district,14,2011,Upper Primary With  Sec. ,Private,2014,0
district,260,2011,Primary Only ,Government,2014,80
district,260,2011,Primary With Upper Primary ,Government,2014,179
district,260,2011,Primary With Upper Primary Sec/H.Sec ,Government,2014,52
district,260,2011,Upper Primary Only ,Government,2014,8
district,260,2011,Upper Primary With Sec./H.Sec ,Government,2014,0
district,260,2011,Primary With Upper Primary Sec ,Government,2014,0
district,260,2011,Upper Primary With  Sec. ,Government,2014,26
district,260,2011,Primary Only ,Private,2014,0
district,260,2011,Primary With Upper Primary ,Private,2014,0
district,260,2011,Primary With Upper Primary Sec/H.Sec ,Private,2014,0
district,260,2011,Upper Primary Only ,Private,2014,0
district,260,2011,Upper Primary With Sec./H.Sec ,Private,2014,0
district,260,2011,Primary With Upper Primary Sec ,Private,2014,15
district,260,2011,Upper Primary With  Sec. ,Private,2014,0
district,384,2011,Primary Only ,Government,2014,2460
district,384,2011,Primary With Upper Primary ,Government,2014,0
district,384,2011,Primary With Upper Primary Sec/H.Sec ,Government,2014,0
district,384,2011,Upper Primary Only ,Government,2014,1110
district,384,2011,Upper Primary With Sec./H.Sec ,Government,2014,10
district,384,2011,Primary With Upper Primary Sec ,Government,2014,0
district,384,2011,Upper Primary With  Sec. ,Government,2014,0
district,384,2011,Primary Only ,Private,2014,102
district,384,2011,Primary With Upper Primary ,Private,2014,814
district,384,2011,Primary With Upper Primary Sec/H.Sec ,Private,2014,475
district,384,2011,Upper Primary Only ,Private,2014,9
district,384,2011,Upper Primary With Sec./H.Sec ,Private,2014,0
district,384,2011,Primary With Upper Primary Sec ,Private,2014,299
district,384,2011,Upper Primary With  Sec. ,Private,2014,0
district,461,2011,Primary Only ,Government,2014,2460
district,461,2011,Primary With Upper Primary ,Government,2014,0
district,461,2011,Primary With Upper Primary Sec/H.Sec ,Government,2014,0
district,461,2011,Upper Primary Only ,Government,2014,1110
district,461,2011,Upper Primary With Sec./H.Sec ,Government,2014,10
district,461,2011,Primary With Upper Primary Sec ,Government,2014,0
district,461,2011,Upper Primary With  Sec. ,Government,2014,0
district,461,2011,Primary Only ,Private,2014,102
district,461,2011,Primary With Upper Primary ,Private,2014,814
district,461,2011,Primary With Upper Primary Sec/H.Sec ,Private,2014,475
district,461,2011,Upper Primary Only ,Private,2014,9
district,461,2011,Upper Primary With Sec./H.Sec ,Private,2014,0
district,461,2011,Primary With Upper Primary Sec ,Private,2014,299
district,461,2011,Upper Primary With  Sec. ,Private,2014,0
district,209,2011,Primary Only ,Government,2014,4127
district,209,2011,Primary With Upper Primary ,Government,2014,5086
district,209,2011,Primary With Upper Primary Sec/H.Sec ,Government,2014,0
district,209,2011,Upper Primary Only ,Government,2014,0
district,209,2011,Upper Primary With Sec./H.Sec ,Government,2014,20
district,209,2011,Primary With Upper Primary Sec ,Government,2014,752
district,209,2011,Upper Primary With  Sec. ,Government,2014,9
district,209,2011,Primary Only ,Private,2014,42
district,209,2011,Primary With Upper Primary ,Private,2014,404
district,209,2011,Primary With Upper Primary Sec/H.Sec ,Private,2014,77
district,209,2011,Upper Primary Only ,Private,2014,0
district,209,2011,Upper Primary With Sec./H.Sec ,Private,2014,10
district,209,2011,Primary With Upper Primary Sec ,Private,2014,0
district,209,2011,Upper Primary With  Sec. ,Private,2014,10
district,616,2011,Primary Only ,Government,2014,1028
district,616,2011,Primary With Upper Primary ,Government,2014,2065
district,616,2011,Primary With Upper Primary Sec/H.Sec ,Government,2014,0
district,616,2011,Upper Primary Only ,Government,2014,38
district,616,2011,Upper Primary With Sec./H.Sec ,Government,2014,0
district,616,2011,Primary With Upper Primary Sec ,Government,2014,132
district,616,2011,Upper Primary With  Sec. ,Government,2014,10
district,616,2011,Primary Only ,Private,2014,18
district,616,2011,Primary With Upper Primary ,Private,2014,10
district,616,2011,Primary With Upper Primary Sec/H.Sec ,Private,2014,0
district,616,2011,Upper Primary Only ,Private,2014,0
district,616,2011,Upper Primary With Sec./H.Sec ,Private,2014,0
district,616,2011,Primary With Upper Primary Sec ,Private,2014,60
district,616,2011,Upper Primary With  Sec. ,Private,2014,0
district,240,2011,Primary Only ,Government,2014,1028
district,240,2011,Primary With Upper Primary ,Government,2014,2065
district,240,2011,Primary With Upper Primary Sec/H.Sec ,Government,2014,0
district,240,2011,Upper Primary Only ,Government,2014,38
district,240,2011,Upper Primary With Sec./H.Sec ,Government,2014,0
district,240,2011,Primary With Upper Primary Sec ,Government,2014,132
district,240,2011,Upper Primary With  Sec. ,Government,2014,10
district,240,2011,Primary Only ,Private,2014,18
district,240,2011,Primary With Upper Primary ,Private,2014,10
district,240,2011,Primary With Upper Primary Sec/H.Sec ,Private,2014,0
district,240,2011,Upper Primary Only ,Private,2014,0
district,240,2011,Upper Primary With Sec./H.Sec ,Private,2014,0
district,240,2011,Primary With Upper Primary Sec ,Private,2014,60
district,240,2011,Upper Primary With  Sec. ,Private,2014,0
district,459,2011,Primary Only ,Government,2014,2785
district,459,2011,Primary With Upper Primary ,Government,2014,0
district,459,2011,Primary With Upper Primary Sec/H.Sec ,Government,2014,14
district,459,2011,Upper Primary Only ,Government,2014,1016
district,459,2011,Upper Primary With Sec./H.Sec ,Government,2014,20
district,459,2011,Primary With Upper Primary Sec ,Government,2014,0
district,459,2011,Upper Primary With  Sec. ,Government,2014,0
district,459,2011,Primary Only ,Private,2014,103
district,459,2011,Primary With Upper Primary ,Private,2014,1317
district,459,2011,Primary With Upper Primary Sec/H.Sec ,Private,2014,437
district,459,2011,Upper Primary Only ,Private,2014,2
district,459,2011,Upper Primary With Sec./H.Sec ,Private,2014,0
district,459,2011,Primary With Upper Primary Sec ,Private,2014,321
district,459,2011,Upper Primary With  Sec. ,Private,2014,13
district,162,2011,Primary Only ,Government,2014,3505
district,162,2011,Primary With Upper Primary ,Government,2014,0
district,162,2011,Primary With Upper Primary Sec/H.Sec ,Government,2014,36
district,162,2011,Upper Primary Only ,Government,2014,1415
district,162,2011,Upper Primary With Sec./H.Sec ,Government,2014,10
district,162,2011,Primary With Upper Primary Sec ,Government,2014,3
district,162,2011,Upper Primary With  Sec. ,Government,2014,0
district,162,2011,Primary Only ,Private,2014,2052
district,162,2011,Primary With Upper Primary ,Private,2014,157
district,162,2011,Primary With Upper Primary Sec/H.Sec ,Private,2014,195
district,162,2011,Upper Primary Only ,Private,2014,1408
district,162,2011,Upper Primary With Sec./H.Sec ,Private,2014,606
district,162,2011,Primary With Upper Primary Sec ,Private,2014,9
district,162,2011,Upper Primary With  Sec. ,Private,2014,116
district,235,2011,Primary Only ,Government,2014,11421
district,515,2011,Primary Only ,Government,2014,11421
district,235,2011,Primary With Upper Primary ,Government,2014,9
district,515,2011,Primary With Upper Primary ,Government,2014,9
district,235,2011,Primary With Upper Primary Sec/H.Sec ,Government,2014,68
district,515,2011,Primary With Upper Primary Sec/H.Sec ,Government,2014,68
district,235,2011,Upper Primary Only ,Government,2014,5155
district,515,2011,Upper Primary Only ,Government,2014,5155
district,235,2011,Upper Primary With Sec./H.Sec ,Government,2014,10
district,515,2011,Upper Primary With Sec./H.Sec ,Government,2014,10
district,235,2011,Primary With Upper Primary Sec ,Government,2014,0
district,515,2011,Primary With Upper Primary Sec ,Government,2014,0
district,235,2011,Upper Primary With  Sec. ,Government,2014,6
district,515,2011,Upper Primary With  Sec. ,Government,2014,6
district,235,2011,Primary Only ,Private,2014,4992
district,515,2011,Primary Only ,Private,2014,4992
district,235,2011,Primary With Upper Primary ,Private,2014,587
district,515,2011,Primary With Upper Primary ,Private,2014,587
district,235,2011,Primary With Upper Primary Sec/H.Sec ,Private,2014,209
district,515,2011,Primary With Upper Primary Sec/H.Sec ,Private,2014,209
district,235,2011,Upper Primary Only ,Private,2014,2724
district,515,2011,Upper Primary Only ,Private,2014,2724
district,235,2011,Upper Primary With Sec./H.Sec ,Private,2014,1225
district,515,2011,Upper Primary With Sec./H.Sec ,Private,2014,1225
district,235,2011,Primary With Upper Primary Sec ,Private,2014,18
district,515,2011,Primary With Upper Primary Sec ,Private,2014,18
district,235,2011,Upper Primary With  Sec. ,Private,2014,245
district,515,2011,Upper Primary With  Sec. ,Private,2014,245
district,191,2011,Primary Only ,Government,2014,11421
district,191,2011,Primary With Upper Primary ,Government,2014,9
district,191,2011,Primary With Upper Primary Sec/H.Sec ,Government,2014,68
district,191,2011,Upper Primary Only ,Government,2014,5155
district,191,2011,Upper Primary With Sec./H.Sec ,Government,2014,10
district,191,2011,Primary With Upper Primary Sec ,Government,2014,0
district,191,2011,Upper Primary With  Sec. ,Government,2014,6
district,191,2011,Primary Only ,Private,2014,4992
district,191,2011,Primary With Upper Primary ,Private,2014,587
district,191,2011,Primary With Upper Primary Sec/H.Sec ,Private,2014,209
district,191,2011,Upper Primary Only ,Private,2014,2724
district,191,2011,Upper Primary With Sec./H.Sec ,Private,2014,1225
district,191,2011,Primary With Upper Primary Sec ,Private,2014,18
district,191,2011,Upper Primary With  Sec. ,Private,2014,245
district,2,2011,Primary Only ,Government,2014,1564
district,2,2011,Primary With Upper Primary ,Government,2014,2622
district,2,2011,Primary With Upper Primary Sec/H.Sec ,Government,2014,0
district,2,2011,Upper Primary Only ,Government,2014,70
district,2,2011,Upper Primary With Sec./H.Sec ,Government,2014,20
district,2,2011,Primary With Upper Primary Sec ,Government,2014,407
district,2,2011,Upper Primary With  Sec. ,Government,2014,666
district,2,2011,Primary Only ,Private,2014,345
district,2,2011,Primary With Upper Primary ,Private,2014,1115
district,2,2011,Primary With Upper Primary Sec/H.Sec ,Private,2014,226
district,2,2011,Upper Primary Only ,Private,2014,0
district,2,2011,Upper Primary With Sec./H.Sec ,Private,2014,0
district,2,2011,Primary With Upper Primary Sec ,Private,2014,1081
district,2,2011,Upper Primary With  Sec. ,Private,2014,0
district,556,2011,Primary Only ,Government,2014,1050
district,556,2011,Primary With Upper Primary ,Government,2014,4985
