state,5,0-6,2
state,5,6-11,13
state,5,12-15,41
state,5,16-17,35
state,5,18-29,166
state,5,30-44,74
state,5,45-59,5
state,5,60 & Above,0
state,19,0-6,0
state,19,6-11,0
state,19,12-15,0
state,19,16-17,0
state,19,18-29,804
state,19,30-44,268
state,19,45-59,38
state,19,60 & Above,0
