district,474,Primary with upper primary sec/h.sec,Girls toilet,34
district,474,Upper primary only,Girls toilet,0
district,474,Upper primary with sec./h.sec,Girls toilet,250
district,474,Primary with upper primary sec,Girls toilet,53
district,474,Upper primary with  sec.,Girls toilet,391
district,522,Primary only,Boys toilet,3317
district,522,Primary with upper primary,Boys toilet,803
district,522,Primary with upper primary sec/h.sec,Boys toilet,33
district,522,Upper primary only,Boys toilet,0
district,522,Upper primary with sec./h.sec,Boys toilet,246
district,522,Primary with upper primary sec,Boys toilet,52
district,522,Upper primary with  sec.,Boys toilet,382
district,522,Primary only,Girls toilet,3321
district,522,Primary with upper primary,Girls toilet,809
district,522,Primary with upper primary sec/h.sec,Girls toilet,34
district,522,Upper primary only,Girls toilet,0
district,522,Upper primary with sec./h.sec,Girls toilet,250
district,522,Primary with upper primary sec,Girls toilet,53
district,522,Upper primary with  sec.,Girls toilet,391
district,283,Primary only,Boys toilet,307
district,283,Primary with upper primary,Boys toilet,163
district,283,Primary with upper primary sec/h.sec,Boys toilet,0
district,283,Upper primary only,Boys toilet,243
district,283,Upper primary with sec./h.sec,Boys toilet,0
district,283,Primary with upper primary sec,Boys toilet,0
district,283,Upper primary with  sec.,Boys toilet,0
district,283,Primary only,Girls toilet,308
district,283,Primary with upper primary,Girls toilet,163
district,283,Primary with upper primary sec/h.sec,Girls toilet,0
district,283,Upper primary only,Girls toilet,245
district,283,Upper primary with sec./h.sec,Girls toilet,0
district,283,Primary with upper primary sec,Girls toilet,0
district,283,Upper primary with  sec.,Girls toilet,0
district,119,Primary only,Boys toilet,1061
district,119,Primary with upper primary,Boys toilet,1247
district,119,Primary with upper primary sec/h.sec,Boys toilet,455
district,119,Upper primary only,Boys toilet,0
district,119,Upper primary with sec./h.sec,Boys toilet,21
district,119,Primary with upper primary sec,Boys toilet,339
district,119,Upper primary with  sec.,Boys toilet,4
district,119,Primary only,Girls toilet,1078
district,119,Primary with upper primary,Girls toilet,1331
district,119,Primary with upper primary sec/h.sec,Girls toilet,487
district,119,Upper primary only,Girls toilet,6
district,119,Upper primary with sec./h.sec,Girls toilet,22
district,119,Primary with upper primary sec,Girls toilet,358
district,119,Upper primary with  sec.,Girls toilet,5
district,501,Primary only,Boys toilet,685
district,501,Primary with upper primary,Boys toilet,527
district,501,Primary with upper primary sec/h.sec,Boys toilet,6
district,501,Upper primary only,Boys toilet,1
district,501,Upper primary with sec./h.sec,Boys toilet,130
district,501,Primary with upper primary sec,Boys toilet,29
district,501,Upper primary with  sec.,Boys toilet,111
district,501,Primary only,Girls toilet,713
district,501,Primary with upper primary,Girls toilet,536
district,501,Primary with upper primary sec/h.sec,Girls toilet,6
district,501,Upper primary only,Girls toilet,1
district,501,Upper primary with sec./h.sec,Girls toilet,137
district,501,Primary with upper primary sec,Girls toilet,29
district,501,Upper primary with  sec.,Girls toilet,119
district,598,Primary only,Boys toilet,478
district,598,Primary with upper primary,Boys toilet,202
district,598,Primary with upper primary sec/h.sec,Boys toilet,75
district,598,Upper primary only,Boys toilet,41
district,598,Upper primary with sec./h.sec,Boys toilet,68
district,598,Primary with upper primary sec,Boys toilet,73
district,598,Upper primary with  sec.,Boys toilet,33
district,598,Primary only,Girls toilet,482
district,598,Primary with upper primary,Girls toilet,202
district,598,Primary with upper primary sec/h.sec,Girls toilet,74
district,598,Upper primary only,Girls toilet,40
district,598,Upper primary with sec./h.sec,Girls toilet,70
district,598,Primary with upper primary sec,Girls toilet,73
district,598,Upper primary with  sec.,Girls toilet,44
district,143,Primary only,Boys toilet,2544
district,143,Primary with upper primary,Boys toilet,187
district,143,Primary with upper primary sec/h.sec,Boys toilet,42
district,143,Upper primary only,Boys toilet,925
district,143,Upper primary with sec./h.sec,Boys toilet,266
district,143,Primary with upper primary sec,Boys toilet,23
district,143,Upper primary with  sec.,Boys toilet,159
district,143,Primary only,Girls toilet,2546
district,143,Primary with upper primary,Girls toilet,187
district,143,Primary with upper primary sec/h.sec,Girls toilet,44
district,143,Upper primary only,Girls toilet,947
district,143,Upper primary with sec./h.sec,Girls toilet,273
district,143,Primary with upper primary sec,Girls toilet,24
district,143,Upper primary with  sec.,Girls toilet,162
district,465,Primary only,Boys toilet,1909
district,465,Primary with upper primary,Boys toilet,50
district,465,Primary with upper primary sec/h.sec,Boys toilet,6
district,465,Upper primary only,Boys toilet,345
district,465,Upper primary with sec./h.sec,Boys toilet,1
district,465,Primary with upper primary sec,Boys toilet,5
district,465,Upper primary with  sec.,Boys toilet,0
district,465,Primary only,Girls toilet,1921
district,465,Primary with upper primary,Girls toilet,48
district,465,Primary with upper primary sec/h.sec,Girls toilet,6
district,465,Upper primary only,Girls toilet,355
district,465,Upper primary with sec./h.sec,Girls toilet,1
district,465,Primary with upper primary sec,Girls toilet,4
district,465,Upper primary with  sec.,Girls toilet,0
district,175,Primary only,Boys toilet,3186
district,175,Primary with upper primary,Boys toilet,491
district,175,Primary with upper primary sec/h.sec,Boys toilet,125
district,175,Upper primary only,Boys toilet,1301
district,175,Upper primary with sec./h.sec,Boys toilet,239
district,175,Primary with upper primary sec,Boys toilet,72
district,175,Upper primary with  sec.,Boys toilet,121
district,175,Primary only,Girls toilet,3188
district,175,Primary with upper primary,Girls toilet,493
district,175,Primary with upper primary sec/h.sec,Girls toilet,141
district,175,Upper primary only,Girls toilet,1337
district,175,Upper primary with sec./h.sec,Girls toilet,245
district,175,Primary with upper primary sec,Girls toilet,73
district,175,Upper primary with  sec.,Girls toilet,125
district,64,Primary only,Boys toilet,1593
district,64,Primary with upper primary,Boys toilet,94
district,64,Primary with upper primary sec/h.sec,Boys toilet,23
district,64,Upper primary only,Boys toilet,212
district,64,Upper primary with sec./h.sec,Boys toilet,172
district,64,Primary with upper primary sec,Boys toilet,1
district,64,Upper primary with  sec.,Boys toilet,100
district,64,Primary only,Girls toilet,1592
district,64,Primary with upper primary,Girls toilet,94
district,64,Primary with upper primary sec/h.sec,Girls toilet,24
district,64,Upper primary only,Girls toilet,212
district,64,Upper primary with sec./h.sec,Girls toilet,179
district,64,Primary with upper primary sec,Girls toilet,1
district,64,Upper primary with  sec.,Girls toilet,112
district,104,Primary only,Boys toilet,1443
district,104,Primary with upper primary,Boys toilet,2049
district,104,Primary with upper primary sec/h.sec,Boys toilet,857
district,104,Upper primary only,Boys toilet,0
district,104,Upper primary with sec./h.sec,Boys toilet,68
district,104,Primary with upper primary sec,Boys toilet,777
district,104,Upper primary with  sec.,Boys toilet,11
district,104,Primary only,Girls toilet,1445
district,104,Primary with upper primary,Girls toilet,2072
district,104,Primary with upper primary sec/h.sec,Girls toilet,867
district,104,Upper primary only,Girls toilet,20
district,104,Upper primary with sec./h.sec,Girls toilet,73
district,104,Primary with upper primary sec,Girls toilet,780
district,104,Upper primary with  sec.,Girls toilet,11
district,70,Primary only,Boys toilet,530
district,70,Primary with upper primary,Boys toilet,91
district,70,Primary with upper primary sec/h.sec,Boys toilet,85
district,70,Upper primary only,Boys toilet,132
district,70,Upper primary with sec./h.sec,Boys toilet,79
district,70,Primary with upper primary sec,Boys toilet,57
district,70,Upper primary with  sec.,Boys toilet,75
district,70,Primary only,Girls toilet,533
district,70,Primary with upper primary,Girls toilet,90
district,70,Primary with upper primary sec/h.sec,Girls toilet,86
district,70,Upper primary only,Girls toilet,139
district,70,Upper primary with sec./h.sec,Girls toilet,84
district,70,Primary with upper primary sec,Girls toilet,57
district,70,Upper primary with  sec.,Girls toilet,78
district,178,Primary only,Boys toilet,2105
district,178,Primary with upper primary,Boys toilet,159
district,178,Primary with upper primary sec/h.sec,Boys toilet,13
district,178,Upper primary only,Boys toilet,915
district,178,Upper primary with sec./h.sec,Boys toilet,71
district,178,Primary with upper primary sec,Boys toilet,6
district,178,Upper primary with  sec.,Boys toilet,41
district,178,Primary only,Girls toilet,2104
district,178,Primary with upper primary,Girls toilet,162
district,178,Primary with upper primary sec/h.sec,Girls toilet,15
district,178,Upper primary only,Girls toilet,989
district,178,Upper primary with sec./h.sec,Girls toilet,72
district,178,Primary with upper primary sec,Girls toilet,6
district,178,Upper primary with  sec.,Girls toilet,42
district,503,Primary only,Boys toilet,1198
district,503,Primary with upper primary,Boys toilet,862
district,503,Primary with upper primary sec/h.sec,Boys toilet,18
district,503,Upper primary only,Boys toilet,0
district,503,Upper primary with sec./h.sec,Boys toilet,177
district,503,Primary with upper primary sec,Boys toilet,51
district,503,Upper primary with  sec.,Boys toilet,196
district,503,Primary only,Girls toilet,1217
district,503,Primary with upper primary,Girls toilet,866
district,503,Primary with upper primary sec/h.sec,Girls toilet,18
district,503,Upper primary only,Girls toilet,0
district,503,Upper primary with sec./h.sec,Girls toilet,181
district,503,Primary with upper primary sec,Girls toilet,52
district,503,Upper primary with  sec.,Girls toilet,219
district,480,Primary only,Boys toilet,72
district,480,Primary with upper primary,Boys toilet,865
district,480,Primary with upper primary sec/h.sec,Boys toilet,35
district,480,Upper primary only,Boys toilet,6
district,480,Upper primary with sec./h.sec,Boys toilet,2
district,480,Primary with upper primary sec,Boys toilet,24
district,480,Upper primary with  sec.,Boys toilet,2
district,480,Primary only,Girls toilet,73
district,480,Primary with upper primary,Girls toilet,866
district,480,Primary with upper primary sec/h.sec,Girls toilet,34
district,480,Upper primary only,Girls toilet,8
district,480,Upper primary with sec./h.sec,Girls toilet,2
district,480,Primary with upper primary sec,Girls toilet,23
district,480,Upper primary with  sec.,Girls toilet,2
district,49,Primary only,Boys toilet,998
district,49,Primary with upper primary,Boys toilet,328
district,49,Primary with upper primary sec/h.sec,Boys toilet,198
district,49,Upper primary only,Boys toilet,199
district,49,Upper primary with sec./h.sec,Boys toilet,90
district,49,Primary with upper primary sec,Boys toilet,254
district,49,Upper primary with  sec.,Boys toilet,117
district,49,Primary only,Girls toilet,1009
district,49,Primary with upper primary,Girls toilet,328
district,49,Primary with upper primary sec/h.sec,Girls toilet,200
district,49,Upper primary only,Girls toilet,204
district,49,Upper primary with sec./h.sec,Girls toilet,97
district,49,Primary with upper primary sec,Girls toilet,255
district,49,Upper primary with  sec.,Girls toilet,125
district,482,Primary only,Boys toilet,474
district,482,Primary with upper primary,Boys toilet,707
district,482,Primary with upper primary sec/h.sec,Boys toilet,28
district,482,Upper primary only,Boys toilet,67
district,482,Upper primary with sec./h.sec,Boys toilet,8
district,482,Primary with upper primary sec,Boys toilet,15
district,482,Upper primary with  sec.,Boys toilet,1
district,482,Primary only,Girls toilet,477
district,482,Primary with upper primary,Girls toilet,712
district,482,Primary with upper primary sec/h.sec,Girls toilet,28
district,482,Upper primary only,Girls toilet,67
district,482,Upper primary with sec./h.sec,Girls toilet,7
district,482,Primary with upper primary sec,Girls toilet,15
district,482,Upper primary with  sec.,Girls toilet,1
district,553,Primary only,Boys toilet,3077
district,553,Primary with upper primary,Boys toilet,967
district,553,Primary with upper primary sec/h.sec,Boys toilet,6
district,553,Upper primary only,Boys toilet,0
district,553,Upper primary with sec./h.sec,Boys toilet,26
district,553,Primary with upper primary sec,Boys toilet,13
district,553,Upper primary with  sec.,Boys toilet,831
district,553,Primary only,Girls toilet,3071
district,553,Primary with upper primary,Girls toilet,966
district,553,Primary with upper primary sec/h.sec,Girls toilet,7
district,553,Upper primary only,Girls toilet,0
district,553,Upper primary with sec./h.sec,Girls toilet,26
district,553,Primary with upper primary sec,Girls toilet,12
district,553,Upper primary with  sec.,Girls toilet,911
district,14,Primary only,Boys toilet,713
district,14,Primary with upper primary,Boys toilet,835
district,14,Primary with upper primary sec/h.sec,Boys toilet,9
district,14,Upper primary only,Boys toilet,6
district,14,Upper primary with sec./h.sec,Boys toilet,5
district,14,Primary with upper primary sec,Boys toilet,157
district,14,Upper primary with  sec.,Boys toilet,44
district,14,Primary only,Girls toilet,721
district,14,Primary with upper primary,Girls toilet,853
district,14,Primary with upper primary sec/h.sec,Girls toilet,9
district,14,Upper primary only,Girls toilet,14
district,14,Upper primary with sec./h.sec,Girls toilet,4
district,14,Primary with upper primary sec,Girls toilet,160
district,14,Upper primary with  sec.,Girls toilet,45
district,260,Primary only,Boys toilet,50
district,260,Primary with upper primary,Boys toilet,34
district,260,Primary with upper primary sec/h.sec,Boys toilet,1
district,260,Upper primary only,Boys toilet,0
district,260,Upper primary with sec./h.sec,Boys toilet,0
district,260,Primary with upper primary sec,Boys toilet,1
district,260,Upper primary with  sec.,Boys toilet,1
district,260,Primary only,Girls toilet,51
district,260,Primary with upper primary,Girls toilet,34
district,260,Primary with upper primary sec/h.sec,Girls toilet,2
district,260,Upper primary only,Girls toilet,1
district,260,Upper primary with sec./h.sec,Girls toilet,0
district,260,Primary with upper primary sec,Girls toilet,1
district,260,Upper primary with  sec.,Girls toilet,2
district,384,Primary only,Boys toilet,1168
district,384,Primary with upper primary,Boys toilet,114
district,384,Primary with upper primary sec/h.sec,Boys toilet,32
district,384,Upper primary only,Boys toilet,376
district,384,Upper primary with sec./h.sec,Boys toilet,1
district,384,Primary with upper primary sec,Boys toilet,31
district,384,Upper primary with  sec.,Boys toilet,0
district,384,Primary only,Girls toilet,1168
district,384,Primary with upper primary,Girls toilet,114
district,384,Primary with upper primary sec/h.sec,Girls toilet,32
district,384,Upper primary only,Girls toilet,376
district,384,Upper primary with sec./h.sec,Girls toilet,1
district,384,Primary with upper primary sec,Girls toilet,31
district,384,Upper primary with  sec.,Girls toilet,0
district,461,Primary only,Boys toilet,1094
district,461,Primary with upper primary,Boys toilet,113
district,461,Primary with upper primary sec/h.sec,Boys toilet,32
district,461,Upper primary only,Boys toilet,329
district,461,Upper primary with sec./h.sec,Boys toilet,1
district,461,Primary with upper primary sec,Boys toilet,31
district,461,Upper primary with  sec.,Boys toilet,0
district,461,Primary only,Girls toilet,1168
district,461,Primary with upper primary,Girls toilet,114
district,461,Primary with upper primary sec/h.sec,Girls toilet,32
district,461,Upper primary only,Girls toilet,376
district,461,Upper primary with sec./h.sec,Girls toilet,1
district,461,Primary with upper primary sec,Girls toilet,31
district,461,Upper primary with  sec.,Girls toilet,0
district,209,Primary only,Boys toilet,941
district,209,Primary with upper primary,Boys toilet,760
district,209,Primary with upper primary sec/h.sec,Boys toilet,16
district,209,Upper primary only,Boys toilet,0
district,209,Upper primary with sec./h.sec,Boys toilet,2
district,209,Primary with upper primary sec,Boys toilet,71
district,209,Upper primary with  sec.,Boys toilet,2
district,209,Primary only,Girls toilet,941
district,209,Primary with upper primary,Girls toilet,773
district,209,Primary with upper primary sec/h.sec,Girls toilet,16
district,209,Upper primary only,Girls toilet,0
district,209,Upper primary with sec./h.sec,Girls toilet,2
district,209,Primary with upper primary sec,Girls toilet,74
district,209,Upper primary with  sec.,Girls toilet,3
district,616,Primary only,Boys toilet,286
district,616,Primary with upper primary,Boys toilet,209
district,616,Primary with upper primary sec/h.sec,Boys toilet,0
district,616,Upper primary only,Boys toilet,3
district,616,Upper primary with sec./h.sec,Boys toilet,0
district,616,Primary with upper primary sec,Boys toilet,12
district,616,Upper primary with  sec.,Boys toilet,1
district,616,Primary only,Girls toilet,286
district,616,Primary with upper primary,Girls toilet,209
district,616,Primary with upper primary sec/h.sec,Girls toilet,0
district,616,Upper primary only,Girls toilet,3
district,616,Upper primary with sec./h.sec,Girls toilet,0
district,616,Primary with upper primary sec,Girls toilet,12
district,616,Upper primary with  sec.,Girls toilet,1
district,240,Primary only,Boys toilet,269
district,240,Primary with upper primary,Boys toilet,207
district,240,Primary with upper primary sec/h.sec,Boys toilet,0
district,240,Upper primary only,Boys toilet,4
district,240,Upper primary with sec./h.sec,Boys toilet,0
district,240,Primary with upper primary sec,Boys toilet,11
district,240,Upper primary with  sec.,Boys toilet,1
district,240,Primary only,Girls toilet,286
district,240,Primary with upper primary,Girls toilet,209
district,240,Primary with upper primary sec/h.sec,Girls toilet,0
district,240,Upper primary only,Girls toilet,3
district,240,Upper primary with sec./h.sec,Girls toilet,0
district,240,Primary with upper primary sec,Girls toilet,12
district,240,Upper primary with  sec.,Girls toilet,1
district,459,Primary only,Boys toilet,1014
district,459,Primary with upper primary,Boys toilet,149
district,459,Primary with upper primary sec/h.sec,Boys toilet,26
district,459,Upper primary only,Boys toilet,338
district,459,Upper primary with sec./h.sec,Boys toilet,1
district,459,Primary with upper primary sec,Boys toilet,23
district,459,Upper primary with  sec.,Boys toilet,0
district,459,Primary only,Girls toilet,958
district,459,Primary with upper primary,Girls toilet,154
district,459,Primary with upper primary sec/h.sec,Girls toilet,26
district,459,Upper primary only,Girls toilet,342
district,459,Upper primary with sec./h.sec,Girls toilet,1
district,459,Primary with upper primary sec,Girls toilet,24
district,459,Upper primary with  sec.,Girls toilet,0
district,162,Primary only,Boys toilet,1563
district,162,Primary with upper primary,Boys toilet,34
district,162,Primary with upper primary sec/h.sec,Boys toilet,21
district,162,Upper primary only,Boys toilet,753
district,162,Upper primary with sec./h.sec,Boys toilet,77
district,162,Primary with upper primary sec,Boys toilet,3
district,162,Upper primary with  sec.,Boys toilet,21
district,162,Primary only,Girls toilet,1563
district,162,Primary with upper primary,Girls toilet,34
district,162,Primary with upper primary sec/h.sec,Girls toilet,22
district,162,Upper primary only,Girls toilet,772
district,162,Upper primary with sec./h.sec,Girls toilet,78
district,162,Primary with upper primary sec,Girls toilet,2
district,162,Upper primary with  sec.,Girls toilet,23
district,235,Primary only,Boys toilet,3422
district,515,Primary only,Boys toilet,3422
district,235,Primary with upper primary,Boys toilet,142
district,515,Primary with upper primary,Boys toilet,142
district,235,Primary with upper primary sec/h.sec,Boys toilet,17
district,515,Primary with upper primary sec/h.sec,Boys toilet,17
district,235,Upper primary only,Boys toilet,1609
district,515,Upper primary only,Boys toilet,1609
district,235,Upper primary with sec./h.sec,Boys toilet,88
district,515,Upper primary with sec./h.sec,Boys toilet,88
district,235,Primary with upper primary sec,Boys toilet,6
district,515,Primary with upper primary sec,Boys toilet,6
district,235,Upper primary with  sec.,Boys toilet,41
district,515,Upper primary with  sec.,Boys toilet,41
district,235,Primary only,Girls toilet,3422
district,515,Primary only,Girls toilet,3422
district,235,Primary with upper primary,Girls toilet,142
district,515,Primary with upper primary,Girls toilet,142
district,235,Primary with upper primary sec/h.sec,Girls toilet,17
district,515,Primary with upper primary sec/h.sec,Girls toilet,17
district,235,Upper primary only,Girls toilet,1609
district,515,Upper primary only,Girls toilet,1609
district,235,Upper primary with sec./h.sec,Girls toilet,88
district,515,Upper primary with sec./h.sec,Girls toilet,88
district,235,Primary with upper primary sec,Girls toilet,6
district,515,Primary with upper primary sec,Girls toilet,6
district,235,Upper primary with  sec.,Girls toilet,41
district,515,Upper primary with  sec.,Girls toilet,41
district,191,Primary only,Boys toilet,3417
district,191,Primary with upper primary,Boys toilet,143
district,191,Primary with upper primary sec/h.sec,Boys toilet,12
district,191,Upper primary only,Boys toilet,1525
district,191,Upper primary with sec./h.sec,Boys toilet,87
district,191,Primary with upper primary sec,Boys toilet,6
district,191,Upper primary with  sec.,Boys toilet,37
district,191,Primary only,Girls toilet,3422
district,191,Primary with upper primary,Girls toilet,142
district,191,Primary with upper primary sec/h.sec,Girls toilet,17
district,191,Upper primary only,Girls toilet,1609
district,191,Upper primary with sec./h.sec,Girls toilet,88
district,191,Primary with upper primary sec,Girls toilet,6
district,191,Upper primary with  sec.,Girls toilet,41
district,2,Primary only,Boys toilet,754
district,2,Primary with upper primary,Boys toilet,532
district,2,Primary with upper primary sec/h.sec,Boys toilet,9
district,2,Upper primary only,Boys toilet,2
district,2,Upper primary with sec./h.sec,Boys toilet,1
district,2,Primary with upper primary sec,Boys toilet,96
district,2,Upper primary with  sec.,Boys toilet,54
district,2,Primary only,Girls toilet,752
district,2,Primary with upper primary,Girls toilet,535
district,2,Primary with upper primary sec/h.sec,Girls toilet,10
district,2,Upper primary only,Girls toilet,9
district,2,Upper primary with sec./h.sec,Girls toilet,1
district,2,Primary with upper primary sec,Girls toilet,98
district,2,Upper primary with  sec.,Girls toilet,54
district,556,Primary only,Boys toilet,665
district,556,Primary with upper primary,Boys toilet,975
district,556,Primary with upper primary sec/h.sec,Boys toilet,3
district,556,Upper primary only,Boys toilet,23
district,556,Upper primary with sec./h.sec,Boys toilet,4
district,556,Primary with upper primary sec,Boys toilet,67
district,556,Upper primary with  sec.,Boys toilet,24
district,556,Primary only,Girls toilet,668
district,556,Primary with upper primary,Girls toilet,981
district,556,Primary with upper primary sec/h.sec,Girls toilet,3
district,556,Upper primary only,Girls toilet,29
district,556,Upper primary with sec./h.sec,Girls toilet,3
district,556,Primary with upper primary sec,Girls toilet,67
district,556,Upper primary with  sec.,Girls toilet,29
district,63,Primary only,Boys toilet,681
district,63,Primary with upper primary,Boys toilet,25
district,63,Primary with upper primary sec/h.sec,Boys toilet,3
district,63,Upper primary only,Boys toilet,129
district,63,Upper primary with sec./h.sec,Boys toilet,68
district,63,Primary with upper primary sec,Boys toilet,1
district,63,Upper primary with  sec.,Boys toilet,41
district,63,Primary only,Girls toilet,691
district,63,Primary with upper primary,Girls toilet,25
district,63,Primary with upper primary sec/h.sec,Girls toilet,3
district,63,Upper primary only,Girls toilet,138
district,63,Upper primary with sec./h.sec,Girls toilet,72
district,63,Primary with upper primary sec,Girls toilet,1
district,63,Upper primary with  sec.,Girls toilet,40
district,139,Primary only,Boys toilet,703
district,139,Primary with upper primary,Boys toilet,73
district,139,Primary with upper primary sec/h.sec,Boys toilet,22
district,139,Upper primary only,Boys toilet,252
district,139,Upper primary with sec./h.sec,Boys toilet,74
district,139,Primary with upper primary sec,Boys toilet,4
district,139,Upper primary with  sec.,Boys toilet,14
district,139,Primary only,Girls toilet,700
district,139,Primary with upper primary,Girls toilet,74
district,139,Primary with upper primary sec/h.sec,Girls toilet,24
district,139,Upper primary only,Girls toilet,258
district,139,Upper primary with sec./h.sec,Girls toilet,84
district,139,Primary with upper primary sec,Girls toilet,5
district,139,Upper primary with  sec.,Girls toilet,17
district,180,Primary only,Boys toilet,2799
district,180,Primary with upper primary,Boys toilet,113
district,180,Primary with upper primary sec/h.sec,Boys toilet,14
district,180,Upper primary only,Boys toilet,1060
district,180,Upper primary with sec./h.sec,Boys toilet,79
district,180,Primary with upper primary sec,Boys toilet,4
district,180,Upper primary with  sec.,Boys toilet,29
district,180,Primary only,Girls toilet,2800
district,180,Primary with upper primary,Girls toilet,114
district,180,Primary with upper primary sec/h.sec,Girls toilet,18
district,180,Upper primary only,Girls toilet,1089
district,180,Upper primary with sec./h.sec,Girls toilet,84
district,180,Primary with upper primary sec,Girls toilet,4
district,180,Upper primary with  sec.,Girls toilet,29
district,324,Primary only,Boys toilet,1285
district,324,Primary with upper primary,Boys toilet,57
district,324,Primary with upper primary sec/h.sec,Boys toilet,5
district,324,Upper primary only,Boys toilet,298
district,324,Upper primary with sec./h.sec,Boys toilet,13
district,324,Primary with upper primary sec,Boys toilet,34
district,324,Upper primary with  sec.,Boys toilet,19
district,324,Primary only,Girls toilet,1501
district,324,Primary with upper primary,Girls toilet,55
district,324,Primary with upper primary sec/h.sec,Girls toilet,5
district,324,Upper primary only,Girls toilet,399
district,324,Upper primary with sec./h.sec,Girls toilet,12
district,324,Primary with upper primary sec,Girls toilet,32
district,324,Upper primary with  sec.,Girls toilet,24
district,457,Primary only,Boys toilet,2058
district,457,Primary with upper primary,Boys toilet,245
district,457,Primary with upper primary sec/h.sec,Boys toilet,70
district,457,Upper primary only,Boys toilet,756
district,457,Upper primary with sec./h.sec,Boys toilet,7
district,457,Primary with upper primary sec,Boys toilet,38
district,457,Upper primary with  sec.,Boys toilet,0
district,457,Primary only,Girls toilet,2069
district,457,Primary with upper primary,Girls toilet,245
district,457,Primary with upper primary sec/h.sec,Girls toilet,70
district,457,Upper primary only,Girls toilet,761
district,457,Upper primary with sec./h.sec,Girls toilet,7
district,457,Primary with upper primary sec,Girls toilet,38
district,457,Upper primary with  sec.,Girls toilet,0
district,393,Primary only,Boys toilet,2418
district,393,Primary with upper primary,Boys toilet,93
district,393,Primary with upper primary sec/h.sec,Boys toilet,14
district,393,Upper primary only,Boys toilet,899
district,393,Upper primary with sec./h.sec,Boys toilet,120
district,393,Primary with upper primary sec,Boys toilet,5
district,393,Upper primary with  sec.,Boys toilet,51
district,393,Primary only,Girls toilet,2418
district,393,Primary with upper primary,Girls toilet,93
district,393,Primary with upper primary sec/h.sec,Girls toilet,14
district,393,Upper primary only,Girls toilet,899
district,393,Upper primary with sec./h.sec,Girls toilet,120
district,393,Primary with upper primary sec,Girls toilet,5
district,393,Upper primary with  sec.,Girls toilet,51
district,377,Primary only,Boys toilet,2418
district,377,Primary with upper primary,Boys toilet,93
district,377,Primary with upper primary sec/h.sec,Boys toilet,14
district,377,Upper primary only,Boys toilet,899
district,377,Upper primary with sec./h.sec,Boys toilet,120
district,377,Primary with upper primary sec,Boys toilet,5
district,377,Upper primary with  sec.,Boys toilet,51
district,377,Primary only,Girls toilet,2418
district,377,Primary with upper primary,Girls toilet,93
district,377,Primary with upper primary sec/h.sec,Girls toilet,14
district,377,Upper primary only,Girls toilet,899
district,377,Upper primary with sec./h.sec,Girls toilet,120
district,377,Primary with upper primary sec,Girls toilet,5
district,377,Upper primary with  sec.,Girls toilet,51
district,193,Primary only,Boys toilet,2414
district,193,Primary with upper primary,Boys toilet,93
district,193,Primary with upper primary sec/h.sec,Boys toilet,14
district,193,Upper primary only,Boys toilet,844
district,193,Upper primary with sec./h.sec,Boys toilet,115
